ID,y
3262,94.631004
3263,103.71244
3264,94.34837
3266,111.34712
3267,94.5732
3269,93.908
3272,115.200836
3274,94.55883
3275,103.49435
3277,93.774254
3279,95.13179
3280,103.554985
3283,94.898026
3285,94.59618
3287,93.11245
3288,103.813644
3290,104.18974
3291,93.760796
3298,111.13205
3299,93.770424
3302,111.56591
3303,93.60539
3304,103.88302
3307,93.19301
3309,92.39164
3314,80.25336
3316,111.02015
3317,94.369194
3319,93.9359
3320,111.17692
3321,94.45615
3322,103.458275
3324,92.180016
3326,93.09322
3329,110.819275
3330,93.10498
3331,111.17692
3335,115.218
3337,94.7998
3338,104.296486
3339,94.90207
3340,111.05682
3341,93.103485
3343,92.99672
3346,92.449715
3348,94.82072
3351,103.813644
3352,115.443504
3355,92.421074
3356,111.25521
3358,103.98539
3359,94.43803
3360,111.21748
3371,111.38947
3372,94.26028
3374,94.93217
3377,110.74934
3378,92.084595
3380,103.51006
3382,94.52678
3386,93.65353
3389,111.019745
3391,103.438705
3393,93.97367
3394,103.50757
3395,94.14492
3397,111.46807
3398,93.47152
3399,80.52728
3400,94.55056
3404,103.42535
3407,111.17474
3409,103.56153
3419,94.03458
3421,93.69042
3425,94.79411
3427,80.36466
3428,115.200836
3429,111.00957
3431,93.418304
3435,93.72377
3436,111.19987
3439,94.77903
3441,92.47553
3442,115.200836
3443,94.631004
3444,103.26641
3445,94.024895
3446,111.038055
3449,92.78156
3453,93.2464
3457,94.19739
3460,103.813644
3461,94.11623
3462,93.674416
3464,103.59387
3465,80.23904
3466,94.42275
3467,103.51602
3468,94.7998
3469,103.70185
3470,102.446846
3472,111.39017
3473,93.61692
3475,93.05812
3476,110.937485
3478,103.55131
3479,94.228775
3483,93.30148
3484,103.3794
3485,95.54238
3487,93.09918
3488,111.06125
3496,110.8762
3497,93.99188
3499,95.561134
3500,80.47828
3501,94.37961
3504,94.080635
3508,104.24157
3511,93.87244
3512,111.979
3515,93.27271
3517,93.982895
3518,102.895096
3526,111.04111
3528,122.944984
3529,93.14293
3530,111.08013
3531,93.70425
3532,111.67301
3533,93.46283
3534,93.89844
3535,79.64049
3536,92.973526
3537,111.13205
3538,93.62654
3539,110.24642
3540,103.17536
3545,110.937485
3546,92.65252
3550,103.4978
3551,94.14338
3553,94.73577
3554,103.813644
3557,93.94463
3558,111.16527
3559,92.78156
3561,94.0274
3562,111.46807
3563,93.90496
3564,103.813644
3565,94.024895
3567,93.90499
3571,103.813644
3572,94.620995
3574,93.961365
3576,93.45039
3577,110.937485
3578,94.37961
3579,93.33405
3583,94.254875
3585,94.62053
3586,104.12125
3587,111.14806
3593,93.4807
3594,108.135666
3595,94.13017
3599,94.73577
3600,103.69186
3601,111.39017
3602,92.78156
3604,94.050156
3609,115.4333
3610,110.42788
3612,111.15259
